provincia,departamento,sector,ambito,grado,0anos,1ano,2anos,3anos,4anos,5anos,6anos,7anos,8anos,9anos,10anos,11anos,12anos,13anos,14anos,15anos,16anos,17anos,18anos,19anos,20anos,21anos,22anos,23anos,24anos,25anos,26anos,27anos,28anos,29anos,menosde18anos,11anosymenos,6anosymas,18anosymas,25anosymas,30anosymas,de20a24anos,de25a29anos
Catamarca,BELEN,Estatal,Urbano,1°,0,0,0,0,0,9,249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,BELEN,Estatal,Urbano,10°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,184,68,15,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,BELEN,Estatal,Urbano,11°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,224,43,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,BELEN,Estatal,Urbano,12°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,186,52,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5, 
Catamarca,BELEN,Estatal,Urbano,13°/14°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, 
Catamarca,BELEN,Estatal,Urbano,2°,0,0,0,0,0,0,15,227,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,BELEN,Estatal,Urbano,3°,0,0,0,0,0,0,0,9,221,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,BELEN,Estatal,Urbano,4°,0,0,0,0,0,0,0,0,6,245,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,BELEN,Estatal,Urbano,5°,0,0,0,0,0,0,0,0,0,5,248,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,BELEN,Estatal,Urbano,6°,0,0,0,0,0,0,0,0,0,0,2,245,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,BELEN,Estatal,Urbano,7°,0,0,0,0,0,0,0,0,0,0,0,0,196,34,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,BELEN,Estatal,Urbano,8°,0,0,0,0,0,0,0,0,0,0,0,0,4,181,53,15,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,BELEN,Estatal,Urbano,9°,0,0,0,0,0,0,0,0,0,0,0,0,0,2,176,38,14,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,BELEN,Estatal,Urbano,Sala de 4,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,BELEN,Estatal,Urbano,Sala de 5,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,BELEN,Estatal,Urbano,SNU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,103,120,87,106,84,83,101,87,66,76,61,57,0,0,0,0,254,0, 
Catamarca,CAPAYAN,Estatal,Rural,1°,0,0,0,0,0,4,117,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Rural,10°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93,29,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Rural,11°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,56,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Rural,12°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,89,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, 
Catamarca,CAPAYAN,Estatal,Rural,2°,0,0,0,0,0,0,4,142,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Rural,3°,0,0,0,0,0,0,0,7,124,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Rural,4°,0,0,0,0,0,0,0,0,6,147,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Rural,5°,0,0,0,0,0,0,0,0,0,6,139,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Rural,6°,0,0,0,0,0,0,0,0,0,0,5,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Rural,7°,0,0,0,0,0,0,0,0,0,0,0,0,110,29,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Rural,8°,0,0,0,0,0,0,0,0,0,0,0,0,0,71,63,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Rural,9°,0,0,0,0,0,0,0,0,0,0,0,0,0,18,82,21,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Rural,Sala de 3,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Rural,Sala de 4,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Rural,Sala de 5,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Urbano,1°,0,0,0,0,0,0,91,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Urbano,10°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,22,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Urbano,11°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Urbano,12°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Urbano,2°,0,0,0,0,0,0,0,115,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Urbano,3°,0,0,0,0,0,0,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Urbano,4°,0,0,0,0,0,0,0,0,0,126,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Urbano,5°,0,0,0,0,0,0,0,0,0,0,120,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Urbano,6°,0,0,0,0,0,0,0,0,0,0,0,94,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Urbano,7°,0,0,0,0,0,0,0,0,0,0,0,0,86,23,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Urbano,8°,0,0,0,0,0,0,0,0,0,0,0,0,8,72,21,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Urbano,9°,0,0,0,0,0,0,0,0,0,0,0,0,0,4,67,13,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Urbano,Sala de 3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Urbano,Sala de 4,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Urbano,Sala de 5,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPAYAN,Estatal,Urbano,SNU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,53,45,39,48,30,26,32,18,28,7,0,0,0,0,0,88,0, 
Catamarca,CAPITAL,Estatal,Urbano,1°,0,0,0,0,0,41,1523,79,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Estatal,Urbano,10°,0,0,0,0,0,0,0,0,0,0,0,0,0,2,136,1030,357,159,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4, 
Catamarca,CAPITAL,Estatal,Urbano,11°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,994,287,106,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, 
Catamarca,CAPITAL,Estatal,Urbano,12°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,850,263,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14, 
Catamarca,CAPITAL,Estatal,Urbano,13°/14°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,177,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2, 
Catamarca,CAPITAL,Estatal,Urbano,2°,0,0,0,0,0,0,58,1742,102,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Estatal,Urbano,3°,0,0,0,0,0,0,0,57,1686,184,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Estatal,Urbano,4°,0,0,0,0,0,0,0,0,79,1782,153,32,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Estatal,Urbano,5°,0,0,0,0,0,0,0,0,0,35,1717,148,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Estatal,Urbano,6°,0,0,0,0,0,0,0,0,0,0,28,1653,138,44,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Estatal,Urbano,7°,0,0,0,0,0,0,0,0,0,0,0,0,1318,401,110,43,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0, 
Catamarca,CAPITAL,Estatal,Urbano,8°,0,0,0,0,0,0,0,0,0,0,0,0,137,1335,436,183,78,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Estatal,Urbano,9°,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1193,439,197,78,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Estatal,Urbano,Deambuladores,21,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Estatal,Urbano,Lactantes,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Estatal,Urbano,Sala de 2,0,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Estatal,Urbano,Sala de 3,0,0,8,553,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Estatal,Urbano,Sala de 4,0,0,0,4,1194,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Estatal,Urbano,Sala de 5,0,0,0,0,10,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0, 
Catamarca,CAPITAL,Estatal,Urbano,SNU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,360,373,347,315,238,270,261,221,173,165,152,16,0,0,0,0,556,0, 
Catamarca,CAPITAL,Privado,Urbano,1°,0,0,0,0,0,1,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Privado,Urbano,10°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,903,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Privado,Urbano,11°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,852,54,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Privado,Urbano,12°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,800,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, 
Catamarca,CAPITAL,Privado,Urbano,2°,0,0,0,0,0,0,6,1240,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Privado,Urbano,3°,0,0,0,0,0,0,0,0,1227,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Privado,Urbano,4°,0,0,0,0,0,0,0,0,1,1300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Privado,Urbano,5°,0,0,0,0,0,0,0,0,0,0,1178,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Privado,Urbano,6°,0,0,0,0,0,0,0,0,0,0,4,1104,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Privado,Urbano,7°,0,0,0,0,0,0,0,0,0,0,0,0,1079,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0, 
Catamarca,CAPITAL,Privado,Urbano,8°,0,0,0,0,0,0,0,0,0,0,0,0,65,1052,70,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Privado,Urbano,9°,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1030,49,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Privado,Urbano,Sala de 3,0,0,11,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Privado,Urbano,Sala de 4,0,0,0,9,1016,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Privado,Urbano,Sala de 5,0,0,0,0,18,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,CAPITAL,Privado,Urbano,SNU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,195,239,216,236,197,155,121,90,102,55,57,24,0,0,0,0,402,0, 
Catamarca,EL ALTO,Estatal,Rural,1°,0,0,0,0,0,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,EL ALTO,Estatal,Rural,10°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,66,20,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, 
Catamarca,EL ALTO,Estatal,Rural,11°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,68,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, 
Catamarca,EL ALTO,Estatal,Rural,12°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4, 
Catamarca,EL ALTO,Estatal,Rural,2°,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,EL ALTO,Estatal,Rural,3°,0,0,0,0,0,0,0,1,79,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,EL ALTO,Estatal,Rural,4°,0,0,0,0,0,0,0,0,0,88,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,EL ALTO,Estatal,Rural,5°,0,0,0,0,0,0,0,0,0,1,87,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,EL ALTO,Estatal,Rural,6°,0,0,0,0,0,0,0,0,0,0,0,73,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,EL ALTO,Estatal,Rural,7°,0,0,0,0,0,0,0,0,0,0,0,0,68,26,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0, 
Catamarca,EL ALTO,Estatal,Rural,8°,0,0,0,0,0,0,0,0,0,0,0,0,11,68,8,9,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, 
Catamarca,EL ALTO,Estatal,Rural,9°,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,17,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3, 
Catamarca,EL ALTO,Estatal,Rural,Sala de 3,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,EL ALTO,Estatal,Rural,Sala de 4,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,EL ALTO,Estatal,Rural,Sala de 5,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,Enmascarado,Privado,Urbano,1°,0,0,0,0,0,3,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,Enmascarado,Privado,Urbano,10°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,417,22,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,Enmascarado,Privado,Urbano,11°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,430,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,Enmascarado,Privado,Urbano,12°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,387,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,Enmascarado,Privado,Urbano,2°,0,0,0,0,0,0,6,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,Enmascarado,Privado,Urbano,3°,0,0,0,0,0,0,0,3,353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,Enmascarado,Privado,Urbano,4°,0,0,0,0,0,0,0,0,4,355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,Enmascarado,Privado,Urbano,5°,0,0,0,0,0,0,0,0,0,5,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,Enmascarado,Privado,Urbano,6°,0,0,0,0,0,0,0,0,0,0,4,321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,Enmascarado,Privado,Urbano,7°,0,0,0,0,0,0,0,0,0,0,0,0,420,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0, 
Catamarca,Enmascarado,Privado,Urbano,8°,0,0,0,0,0,0,0,0,0,0,0,0,0,469,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,Enmascarado,Privado,Urbano,9°,0,0,0,0,0,0,0,0,0,0,0,0,0,11,403,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,Enmascarado,Privado,Urbano,Sala de 3,0,0,2,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,Enmascarado,Privado,Urbano,Sala de 4,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,Enmascarado,Privado,Urbano,Sala de 5,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,Enmascarado,Privado,Urbano,SNU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9,14,9,6,1,10,2,1,1,3,0,0,0,0,0,14,0, 
Catamarca,FRAY MAMERTO ESQUIU,Estatal,Rural,1°,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,FRAY MAMERTO ESQUIU,Estatal,Rural,10°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,FRAY MAMERTO ESQUIU,Estatal,Rural,11°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,FRAY MAMERTO ESQUIU,Estatal,Rural,12°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,FRAY MAMERTO ESQUIU,Estatal,Rural,13°/14°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,FRAY MAMERTO ESQUIU,Estatal,Rural,2°,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,FRAY MAMERTO ESQUIU,Estatal,Rural,3°,0,0,0,0,0,0,0,0,8,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,FRAY MAMERTO ESQUIU,Estatal,Rural,4°,0,0,0,0,0,0,0,0,0,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,FRAY MAMERTO ESQUIU,Estatal,Rural,5°,0,0,0,0,0,0,0,0,0,0,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,FRAY MAMERTO ESQUIU,Estatal,Rural,6°,0,0,0,0,0,0,0,0,0,0,0,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,FRAY MAMERTO ESQUIU,Estatal,Rural,7°,0,0,0,0,0,0,0,0,0,0,0,0,77,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,FRAY MAMERTO ESQUIU,Estatal,Rural,8°,0,0,0,0,0,0,0,0,0,0,0,0,0,76,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,FRAY MAMERTO ESQUIU,Estatal,Rural,9°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,FRAY MAMERTO ESQUIU,Estatal,Rural,Sala de 3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,FRAY MAMERTO ESQUIU,Estatal,Rural,Sala de 4,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,FRAY MAMERTO ESQUIU,Estatal,Rural,Sala de 5,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,FRAY MAMERTO ESQUIU,Estatal,Urbano,1°,0,0,0,0,0,0,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
Catamarca,FRAY MAMERTO ESQUIU,Estatal,Urbano,10°,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,80,17,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
